Gene,Mean_RSV,Mean_Mock,Log2FC,P_value,Adjusted_P,-log10(p),Regulation
SERPINA5,4.0,84.03448275862068,-4.3929095405957685,0.5472299774959175,0.7245857038805126,0.13991023887318343,Not Significant
SERPINA3,430.8,6533.068965517241,-3.922670714452635,0.5408825380751056,0.7214543860081783,0.14179112199415111,Not Significant
GSC,6.4,6.827586206896552,-0.09330371983939978,0.9078085264089073,0.9444913765198963,0.02480200295858046,Not Significant
DICER1,457.0,664.8275862068965,-0.5407860809316821,0.27019999089733393,0.6910390010744063,0.1604974410868446,Not Significant
DICER1-AS1,20.2,33.37931034482759,-0.7245988542825902,0.5559794545647718,0.7278646086160864,0.13794939705964535,Not Significant
CLMN,440.6,551.2068965517242,-0.3231244437267899,0.6358456430236963,0.7739221632913716,0.11130271600044066,Not Significant
SYNE3,13.2,7.0,0.9151111024134869,0.0439702930693761,0.6910390010744063,0.1604974410868446,Not Significant
SNHG10,45.4,107.3103448275862,-1.2410249574550671,0.15916741230850198,0.6910390010744063,0.1604974410868446,Not Significant
GLRX5,337.2,599.3448275862069,-0.829781747052153,0.2244714378620458,0.6910390010744063,0.1604974410868446,Not Significant
C14orf132,142.2,276.2413793103448,-0.9580079779348887,0.31421052273641265,0.6910390010744063,0.1604974410868446,Not Significant
BDKRB2,396.0,390.0,0.02202630632999885,0.9719813482085661,0.9834787946617134,0.007234999710773761,Not Significant
BDKRB1,67.4,47.241379310344826,0.5126975035741793,0.5799633863199047,0.7399002904679185,0.1308268021842104,Not Significant
ATG2B,276.2,365.6551724137931,-0.4047704503689983,0.46744926290853595,0.7037549584193498,0.15257853223782444,Not Significant
GSKIP,146.0,298.86206896551727,-1.0335114352781825,0.12414529186540273,0.6910390010744063,0.1604974410868446,Not Significant
AK7,76.2,91.13793103448276,-0.25826062190803806,0.7212502747334177,0.824940918295968,0.08357715420989976,Not Significant
PAPOLA,2132.2,2335.0344827586205,-0.13110108618040142,0.7805749010309653,0.8611716646011588,0.06491026833973666,Not Significant
VRK1,136.2,292.44827586206895,-1.1024547803000506,0.21064177192484537,0.6910390010744063,0.1604974410868446,Not Significant
BCL11B,17.8,57.03448275862069,-1.679957187964667,0.06027507192611833,0.6910390010744063,0.1604974410868446,Not Significant
SETD3,583.4,825.3793103448276,-0.5005718887492493,0.2750719870294673,0.6910390010744063,0.1604974410868446,Not Significant
CCNK,509.4,622.8965517241379,-0.2901936262585963,0.5910199046692501,0.7466305769767348,0.12689422825869937,Not Significant
CCDC85C,201.2,544.4827586206897,-1.4362560607018624,0.07882997433390877,0.6910390010744063,0.1604974410868446,Not Significant
HHIPL1,1.8,5.724137931034483,-1.6690615296644027,0.14643127786157653,0.6910390010744063,0.1604974410868446,Not Significant
EML1,304.8,357.48275862068965,-0.23001075961291986,0.7558973879255286,0.8460709568107999,0.0725932127776077,Not Significant
EVL,122.6,198.82758620689654,-0.6975589575639154,0.2951526126425563,0.6910390010744063,0.1604974410868446,Not Significant
DEGS2,8.2,28.137931034482758,-1.7788204371132024,0.2505005432237478,0.6910390010744063,0.1604974410868446,Not Significant
YY1,772.6,1031.2413793103449,-0.41658847647893094,0.37760622675588496,0.6910390010744063,0.1604974410868446,Not Significant
SLC25A29,181.4,364.17241379310343,-1.0054471858573653,0.34364743606389825,0.6910390010744063,0.1604974410868446,Not Significant
WARS,4219.0,1389.448275862069,1.6023889583417301,0.00047780406670771874,0.05838689853252972,1.2336845935273049,Not Significant
WDR25,113.8,101.06896551724138,0.1711604898572501,0.6801092944155129,0.8013194678692726,0.09619430604781397,Not Significant
BEGAIN,17.0,21.310344827586206,-0.326019191526463,0.6596663199075918,0.7882106415968642,0.10335770604032353,Not Significant
MEG3,298.2,324.2413793103448,-0.12078796005825228,0.8180925645103128,0.8868045068829404,0.05217210839762847,Not Significant
MEG8,4.4,4.620689655172414,-0.07060467158026532,0.9148324472695218,0.9487040333576146,0.022869253038763353,Not Significant
MEG9,9.4,11.137931034482758,-0.24474860277607766,0.6860182707436545,0.8027529498890446,0.09541808984968113,Not Significant
DIO3OS,11.4,10.827586206896552,0.07432216551332457,0.920233969786716,0.9516315691319811,0.021531159244686536,Not Significant
DIO3,2.8,7.724137931034483,-1.4639470997597903,0.5392805426858294,0.721295449758976,0.14188680751713095,Not Significant
LINC00239,7.8,10.172413793103448,-0.3831160251467455,0.6927904022345877,0.8069365173769534,0.09316063037996831,Not Significant
PPP2R5C,641.0,942.2413793103449,-0.5557723337003163,0.28260788826897887,0.6910390010744063,0.1604974410868446,Not Significant
DYNC1H1,11226.2,7821.551724137931,0.5213429084209094,0.21266216246545444,0.6910390010744063,0.1604974410868446,Not Significant
HSP90AA1,35796.2,23865.068965517243,0.5849059386230283,0.17413359405573683,0.6910390010744063,0.1604974410868446,Not Significant
WDR20,185.0,283.48275862068965,-0.6157357225958219,0.20071072179295946,0.6910390010744063,0.1604974410868446,Not Significant
MOK,110.0,162.3448275862069,-0.5615578963862125,0.2963664677883764,0.6910390010744063,0.1604974410868446,Not Significant
ZNF839,135.4,211.82758620689654,-0.6456627441487144,0.287611860216448,0.6910390010744063,0.1604974410868446,Not Significant
CINP,243.8,395.86206896551727,-0.6992997107026282,0.14852053139915855,0.6910390010744063,0.1604974410868446,Not Significant
TECPR2,215.2,342.51724137931035,-0.6704985333213217,0.20248400159920207,0.6910390010744063,0.1604974410868446,Not Significant
ANKRD9,118.2,202.48275862068965,-0.7765690324254706,0.3078259026103723,0.6910390010744063,0.1604974410868446,Not Significant
RCOR1,626.2,467.0,0.4232009585416458,0.2915028091708536,0.6910390010744063,0.1604974410868446,Not Significant
TRAF3,548.6,531.4137931034483,0.04591894802037196,0.9249260892170809,0.9546999104094224,0.0201331181899891,Not Significant
AMN,3.4,26.82758620689655,-2.9801106034956426,0.4246663509300237,0.6959295994005519,0.15743469162260118,Not Significant
CDC42BPB,1584.0,2024.8275862068965,-0.35422673252339326,0.4859869272517907,0.7082916060330638,0.1497879049969271,Not Significant
EXOC3L4,32.8,36.55172413793103,-0.15624364459226817,0.8860763002553497,0.9305584063182334,0.031256363268658854,Not Significant
TNFAIP2,10092.2,5669.241379310345,0.8320131007988592,0.14874988267945458,0.6910390010744063,0.1604974410868446,Not Significant
LINC00605,3.4,6.241379310344827,-0.8763301455926562,0.3363589510828061,0.6910390010744063,0.1604974410868446,Not Significant
EIF5,3250.2,3008.1724137931033,0.11164123900358629,0.8089896562089495,0.8804350449820331,0.05530267904530847,Not Significant
SNORA28,2.2,1.6896551724137931,0.38077467476229887,0.3211851839976388,0.6910390010744063,0.1604974410868446,Not Significant
MARK3,825.4,959.5172413793103,-0.21721529181614488,0.5955485016643303,0.7494001536552545,0.12528622219548707,Not Significant
CKB,279.2,643.7586206896551,-1.2052209051586682,0.10537770684548581,0.6910390010744063,0.1604974410868446,Not Significant
TRMT61A,166.0,336.3448275862069,-1.018757830561371,0.19188775393982638,0.6910390010744063,0.1604974410868446,Not Significant
BAG5,349.4,600.3103448275862,-0.7808289211175415,0.1416896613156646,0.6910390010744063,0.1604974410868446,Not Significant
APOPT1,287.0,379.55172413793105,-0.40324576816643914,0.3736263879747318,0.6910390010744063,0.1604974410868446,Not Significant
KLC1,925.4,1152.9310344827586,-0.3171572130627653,0.4826627252969612,0.7069785880229261,0.15059373930678874,Not Significant
XRCC3,136.8,348.7241379310345,-1.3500179975792586,0.14573217470066274,0.6910390010744063,0.1604974410868446,Not Significant
ZFYVE21,161.8,471.55172413793105,-1.5432044198970938,0.029984919692292104,0.6910390010744063,0.1604974410868446,Not Significant
PPP1R13B,82.2,189.0344827586207,-1.2014391289038826,0.13891541436368568,0.6910390010744063,0.1604974410868446,Not Significant
TDRD9,1.0,4.586206896551724,-2.1973014403736175,0.17610439653456664,0.6910390010744063,0.1604974410868446,Not Significant
ASPG,1.0,2.413793103448276,-1.2713020218173943,0.2572759568029932,0.6910390010744063,0.1604974410868446,Not Significant
KIF26A,27.6,67.13793103448276,-1.282459811701916,0.31816756385620626,0.6910390010744063,0.1604974410868446,Not Significant
INF2,1444.0,2238.7586206896553,-0.6326282453193829,0.29165992467184515,0.6910390010744063,0.1604974410868446,Not Significant
ADSSL1,24.2,106.51724137931035,-2.1380080181128336,0.05180218916660478,0.6910390010744063,0.1604974410868446,Not Significant
SIVA1,252.4,657.8620689655172,-1.3820732218484042,0.1476541478014176,0.6910390010744063,0.1604974410868446,Not Significant
AKT1,1343.6,1930.7931034482758,-0.5230898780928775,0.27983163802652034,0.6910390010744063,0.1604974410868446,Not Significant
ZBTB42,72.8,83.62068965517241,-0.19992149152294642,0.7734623120822625,0.8564544566077379,0.06729572641689965,Not Significant
LINC00638,6.6,14.758620689655173,-1.1610199668024839,0.126212470744052,0.6910390010744063,0.1604974410868446,Not Significant
CEP170B,534.6,931.8275862068965,-0.8016032036346165,0.14267622125813972,0.6910390010744063,0.1604974410868446,Not Significant
AHNAK2,4145.2,7436.793103448276,-0.8432389245817657,0.2588162254212731,0.6910390010744063,0.1604974410868446,Not Significant
CDCA4,306.0,536.8275862068965,-0.8109271569608875,0.15662375549882795,0.6910390010744063,0.1604974410868446,Not Significant
GPR132,8.4,16.0,-0.929610672108602,0.28600488667174473,0.6910390010744063,0.1604974410868446,Not Significant
JAG2,166.0,447.7586206896552,-1.431537967091273,0.04287963396073426,0.6910390010744063,0.1604974410868446,Not Significant
NUDT14,157.6,228.41379310344828,-0.5353822378027393,0.44556977387968444,0.6990241502050465,0.15550781979135844,Not Significant
BRF1,256.4,417.7931034482759,-0.7043924159364218,0.24051547370952242,0.6910390010744063,0.1604974410868446,Not Significant
BTBD6,295.2,420.48275862068965,-0.5103539243558629,0.29486233634421055,0.6910390010744063,0.1604974410868446,Not Significant
PACS2,377.2,604.3448275862069,-0.6800422826350284,0.2623035974412622,0.6910390010744063,0.1604974410868446,Not Significant
TEX22,8.8,13.482758620689655,-0.615540278429845,0.4929220512077529,0.7104774170506172,0.14844972182683014,Not Significant
MTA1,609.6,894.3793103448276,-0.5530239119060412,0.38371300951488463,0.6910390010744063,0.1604974410868446,Not Significant
CRIP2,161.2,650.1379310344828,-2.01189408398162,0.1777236325140496,0.6910390010744063,0.1604974410868446,Not Significant
CRIP1,1693.8,2607.5862068965516,-0.6224514144635377,0.46591454100144836,0.7037549584193498,0.15257853223782444,Not Significant
TMEM121,39.2,50.41379310344828,-0.36296485159701924,0.6878128053330599,0.8038143274165559,0.09484425708589034,Not Significant
HERC2P3,11.8,39.310344827586206,-1.7361221594500529,0.051442201747372816,0.6910390010744063,0.1604974410868446,Not Significant
NBEAP1,2.0,3.0,-0.5849625007211563,0.49013414197536354,0.7104733268018313,0.14845222208587855,Not Significant
LOC646214,7.4,13.068965517241379,-0.8205477723019321,0.3069638690612915,0.6910390010744063,0.1604974410868446,Not Significant
REREP3,9.6,13.89655172413793,-0.5336206275666013,0.5119542212874568,0.7149843193788629,0.14570348278900147,Not Significant
TUBGCP5,275.2,401.82758620689657,-0.5460961411136619,0.34764602882114415,0.6910390010744063,0.1604974410868446,Not Significant
CYFIP1,1587.8,1987.551724137931,-0.3239632042374065,0.4925828122336964,0.7104774170506172,0.14844972182683014,Not Significant
NIPA2,1084.6,1087.8275862068965,-0.004286841200480243,0.9936276380935247,0.9960859915180676,0.0017031675705510446,Not Significant
NIPA1,601.8,541.4827586206897,0.1523687050305058,0.7514100644262663,0.843606765040714,0.0738599462297636,Not Significant
LOC283683,1.6,2.896551724137931,-0.8562645225385505,0.34516887902516513,0.6910390010744063,0.1604974410868446,Not Significant
WHAMMP3,46.4,39.206896551724135,0.24301735647553416,0.6866521999417413,0.8031601981332905,0.09519782181183613,Not Significant
HERC2P2,652.8,863.7931034482758,-0.40404474075822766,0.6242666648836317,0.7669402461240269,0.11523847150019792,Not Significant
HERC2P7,3.4,5.241379310344827,-0.6244117719530364,0.4243259129014635,0.6959295994005519,0.15743469162260118,Not Significant
GOLGA8S,1.4,3.310344827586207,-1.2415546784233422,0.28622175643710895,0.6910390010744063,0.1604974410868446,Not Significant
MKRN3,17.0,28.724137931034484,-0.7567288489876361,0.4283234340888651,0.696971346431565,0.15678507605185063,Not Significant
NDN,1.0,63.44827586206897,-5.987509055816803,0.2672092341759829,0.6910390010744063,0.1604974410868446,Not Significant
SNORD116-4,6.4,9.931034482758621,-0.6338721012021025,0.43015908796772084,0.6973439340313586,0.1565529725315999,Not Significant
SNORD116-21,3.2,6.724137931034483,-1.071277413509401,0.26674026885093444,0.6910390010744063,0.1604974410868446,Not Significant
SNORD116-22,5.0,5.206896551724138,-0.05849564931014441,0.9310778863713736,0.9585962030397887,0.018364295563439773,Not Significant
IPW,92.4,150.0,-0.6989977439671857,0.30822783311259333,0.6910390010744063,0.1604974410868446,Not Significant
UBE3A,383.2,635.7241379310345,-0.730303306360259,0.19397173357457437,0.6910390010744063,0.1604974410868446,Not Significant
ATP10A,257.0,174.55172413793105,0.5581137522107661,0.3641678790147015,0.6910390010744063,0.1604974410868446,Not Significant
GABRB3,980.6,1273.0,-0.3764957525030349,0.6410781739684679,0.7776156417795069,0.10923501213758896,Not Significant
GABRA5,515.8,480.1034482758621,0.10346647513807575,0.8947412693377881,0.9364599230552102,0.02851080405319309,Not Significant
OCA2,2.4,6.068965517241379,-1.3384162176759313,0.16211273350049873,0.6910390010744063,0.1604974410868446,Not Significant
HERC2,1342.8,1753.3103448275863,-0.3848369408950917,0.5486890550522228,0.7249734995794486,0.13967786818315625,Not Significant
HERC2P9,53.6,70.20689655172414,-0.389379755377713,0.5809080143774833,0.7399884750037321,0.13077504416261856,Not Significant
WHAMMP2,28.6,32.37931034482759,-0.1790571106351752,0.7940125913276495,0.8708178551657396,0.0600726748072686,Not Significant
APBA2,261.4,344.1034482758621,-0.3965832083247489,0.5395536794522252,0.7213421753165123,0.14185867480874143,Not Significant
FAM189A1,21.8,17.20689655172414,0.3413412196798756,0.5919669193348875,0.7475914394058987,0.12633568032700188,Not Significant
TJP1,2078.8,2104.4827586206898,-0.017714726052640746,0.9761266259778749,0.9855274207078981,0.006331287674280391,Not Significant
ULK4P3,6.0,7.517241379310345,-0.32524082892819806,0.721057191349182,0.8248229996436371,0.08363923754140086,Not Significant
GOLGA8T,3.0,4.310344827586206,-0.5228407888133586,0.5893712802420741,0.7457716635344521,0.12739412218739407,Not Significant
CHRFAM7A,14.0,13.10344827586207,0.09548030885422837,0.8979399965778061,0.9385365642053141,0.027548803145699567,Not Significant
ARHGAP11B,19.4,33.89655172413793,-0.8050818639132432,0.44039612538984985,0.6990241502050465,0.15550781979135844,Not Significant
LOC100288637,68.0,98.96551724137932,-0.5413911851851387,0.510817849523913,0.7148119176327143,0.14580821537319422,Not Significant
FAN1,199.2,361.7931034482759,-0.8609472599566937,0.15048558842122728,0.6910390010744063,0.1604974410868446,Not Significant
MTMR10,248.4,282.0344827586207,-0.18320639000015954,0.7423475134136435,0.8373868576676133,0.07707385940755858,Not Significant
LOC283710,11.6,18.586206896551722,-0.6801075673847234,0.7731943642135461,0.8562945251911401,0.0673768326766626,Not Significant
KLF13,964.0,1487.7931034482758,-0.6260688637339116,0.34443515281597903,0.6910390010744063,0.1604974410868446,Not Significant
OTUD7A,5.6,4.0344827586206895,0.4730431027144093,0.4022596612943786,0.6910390010744063,0.1604974410868446,Not Significant
CHRNA7,6.8,9.96551724137931,-0.5514099410101296,0.5628372543084279,0.7311233615613654,0.1360093388762264,Not Significant
WHAMMP1,15.0,19.586206896551722,-0.3848755287685913,0.5526234463560519,0.7263118398245096,0.13887687621786862,Not Significant
ARHGAP11A,504.6,673.7586206896551,-0.41709162084094636,0.6396682274769758,0.7767940451504848,0.1096941123588024,Not Significant
SCG5,16.2,22.93103448275862,-0.5013076272637176,0.48539728292751205,0.7082916060330638,0.1497879049969271,Not Significant
GREM1,33.6,97.41379310344827,-1.5356648291709423,0.4109284694955351,0.6923808261061631,0.15965496741650084,Not Significant
FMN1,41.2,104.65517241379311,-1.3449273737196161,0.04185376789216465,0.6910390010744063,0.1604974410868446,Not Significant
