Gene,Mean_IAV,Mean_Mock,Log2FC,P_value,Adjusted_P,-log10(p),Regulation
TMEM8A,621.1,858.3793103448276,-0.4667897352172734,0.44532531932032937,0.5958791611132492,0.22484180231103054,Not Significant
LOC100134368,1.6,10.172413793103448,-2.6685182440089936,0.053059731958807844,0.19255620856158195,0.7154424739222357,Not Significant
NME4,1110.9,2389.310344827586,-1.1048653006546343,0.031100776501856026,0.16129770820279882,0.7923718032368849,Not Significant
DECR2,192.2,362.44827586206895,-0.9151667901011226,0.11953352150396337,0.2780995017961322,0.5557997891559212,Not Significant
RAB11FIP3,296.5,476.58620689655174,-0.6847050936517916,0.17630065846222612,0.34549458895744745,0.4615587500389123,Not Significant
LINC00235,1.8,5.689655172413793,-1.6603443125632935,0.12135729743782848,0.28047950072201183,0.55209887433167,Not Significant
MIR3176,3.0,4.896551724137931,-0.7068036236559536,0.19828132298602805,0.3696725705949285,0.43218277252995024,Not Significant
NHLRC4,2.7,4.0344827586206895,-0.5794243171797261,0.369271263097359,0.5357092568571401,0.27107084911483575,Not Significant
PIGQ,285.9,571.7586206896551,-0.9998955930640094,0.08031154972935303,0.2291615461969211,0.6398582561443426,Not Significant
RAB40C,168.2,351.13793103448273,-1.061860143543771,0.10311593133198396,0.2579787618084483,0.5884160460098525,Not Significant
WFIKKN1,2.8,4.724137931034482,-0.7546242606627128,0.15169741070847426,0.3173352513137365,0.4984816814429982,Not Significant
WDR90,146.9,304.2413793103448,-1.0503819888117305,0.11378090545757553,0.2707543627142085,0.5674245367804188,Not Significant
RHOT2,843.9,1095.2068965517242,-0.37605947794597083,0.39180739324252745,0.5539586828095399,0.2565226260603448,Not Significant
RHBDL1,23.0,38.310344827586206,-0.736100150204507,0.31942123262278954,0.4916700575259498,0.3083262392331468,Not Significant
STUB1,508.0,939.6551724137931,-0.8873029275392755,0.10574888371325415,0.2608765882671618,0.5835648938495775,Not Significant
JMJD8,91.5,738.9310344827586,-3.0135960733010316,0.02207358089348899,0.14961445269576082,0.8250264517734078,Not Significant
WDR24,120.7,196.48275862068965,-0.7029770453286198,0.14564538402492755,0.3103777597111142,0.5081094059086473,Not Significant
FBXL16,47.4,53.41379310344828,-0.17232527965109962,0.6959464422653708,0.7964083033898885,0.09886422064662347,Not Significant
METRN,450.9,632.8275862068965,-0.4890049811380944,0.3191212238878153,0.4913554981851455,0.3086041799027692,Not Significant
FAM173A,84.3,367.3448275862069,-2.123530424559836,0.023277925509142518,0.150611844403731,0.822140873042947,Not Significant
CCDC78,46.3,96.44827586206897,-1.0587432549757458,0.22351286909302515,0.39647293112253806,0.401786458448307,Not Significant
HAGHL,106.5,162.06896551724137,-0.6057544260989515,0.26810620645959526,0.44199665679811967,0.3545810155821742,Not Significant
MSLN,191.1,61.86206896551724,1.6272007882984052,0.006632006703595953,0.11268561776087899,0.9481315100911795,Not Significant
RPUSD1,363.3,480.55172413793105,-0.4035303579431698,0.4530888848906677,0.6025724552834887,0.2199907246238247,Not Significant
CHTF18,108.2,393.44827586206895,-1.8624734871090187,0.08267336004699304,0.23211413613310186,0.6342984094895682,Not Significant
GNG13,1.6,2.7586206896551726,-0.7858751946471527,0.32275491824431524,0.4948294045963481,0.3055445008891151,Not Significant
LMF1,19.5,209.9655172413793,-3.4286063836147567,0.008299765699227397,0.12094221948664469,0.9174220656460873,Not Significant
SOX8,4.9,8.862068965517242,-0.8548618048384601,0.23460840648500536,0.4081434009524319,0.3891872209778977,Not Significant
SSTR5-AS1,1.6,14.862068965517242,-3.2154911588488884,0.08818515925624068,0.2397286098602796,0.6202801329959866,Not Significant
SSTR5,1.1,9.758620689655173,-3.1491737239543753,0.10390286186836477,0.2589289320762311,0.5868194198662567,Not Significant
CACNA1H,10.7,320.13793103448273,-4.903010920703125,0.029423527227192398,0.15894704123391556,0.7987475519753386,Not Significant
TPSG1,1.0,2.3793103448275863,-1.250543461650597,0.19957443763614155,0.37105099027754584,0.4305664050088981,Not Significant
TPSAB1,1.0,1.0344827586206897,-0.048909600480946565,0.5640368875233366,0.6923181330936243,0.15969429326308604,Not Significant
UBE2I,1400.4,2065.9655172413795,-0.560977207691766,0.17963203010511206,0.3490932176481566,0.4570585887870627,Not Significant
BAIAP3,15.0,29.413793103448278,-0.9715303405821996,0.2776225221249363,0.4515981305116523,0.3452478645994921,Not Significant
TSR3,476.5,723.6206896551724,-0.6027574437357579,0.20500634513959617,0.3764719715140987,0.4242673516541965,Not Significant
GNPTG,364.1,518.1724137931035,-0.5090974712943332,0.3870139828507777,0.5501958528072692,0.25948268750087256,Not Significant
UNKL,101.4,445.0,-2.1337476837377816,0.013545360586337866,0.13440657744871468,0.871579477712363,Not Significant
C16orf91,115.5,209.58620689655172,-0.8596509229786645,0.0953457081694522,0.24828873075353633,0.6050429916118482,Not Significant
CCDC154,7.4,15.310344827586206,-1.0489096004809462,0.34103436891105743,0.5116511545257307,0.29102604156313405,Not Significant
CLCN7,515.1,1135.7586206896551,-1.1407318106755928,0.06147525106367248,0.20421449030363414,0.6899134452283541,Not Significant
TELO2,246.9,497.0689655172414,-1.0095191949992774,0.07343404420048727,0.22089095420053148,0.6558220687425631,Not Significant
IFT140,83.8,380.0,-2.1809772695189586,0.01388640458742045,0.13514381463757344,0.8692038266226221,Not Significant
TMEM204,2.6,1.4137931034482758,0.8789406137632183,0.018229413199697155,0.14362652700436238,0.8427653409595813,Not Significant
MAPK8IP3,586.7,947.6551724137931,-0.6917392026122002,0.16975473108475533,0.33720007031426025,0.4721123434865241,Not Significant
NME3,222.8,419.1034482758621,-0.9115571589648181,0.1886615850845081,0.35869410931063395,0.44527575550940585,Not Significant
MRPS34,648.2,1627.344827586207,-1.3280090587010411,0.017614482855052616,0.1425851675788268,0.8459256496153095,Not Significant
EME2,88.1,74.96551724137932,0.23291488413331393,0.6110418374868634,0.72924694164873,0.13712538356771814,Not Significant
SPSB3,317.8,436.2068965517241,-0.4568934548803058,0.4143263606562472,0.5714833566699566,0.2429964130581124,Not Significant
NUBP2,378.7,696.448275862069,-0.878960788850061,0.16357679450153675,0.32961322961077183,0.48199536544685584,Not Significant
IGFALS,1.5,3.8620689655172415,-1.3644114262088758,0.13400321393322712,0.29675578817717535,0.5276008014419744,Not Significant
HAGH,259.2,612.5172413793103,-1.2406847360189457,0.028785947136216527,0.15851915700667613,0.7999182458781098,Not Significant
FAHD1,296.6,521.0689655172414,-0.8129557336845021,0.06565319912417203,0.21047084352455298,0.6768080583718957,Not Significant
MEIOB,6.2,25.862068965517242,-2.0604975747561585,0.03949889256918821,0.17381994100050244,0.7599004018246333,Not Significant
HS3ST6,8.4,18.93103448275862,-1.1722920159862285,0.15495348856064536,0.320365950854785,0.49435364783645075,Not Significant
MSRB1,238.6,558.5172413793103,-1.2270077742349752,0.028647722342180233,0.15841049480277702,0.8002160494892554,Not Significant
NDUFB10,888.7,1481.4827586206898,-0.7372734431424448,0.0887117194374285,0.23976434729046137,0.6202153955748311,Not Significant
RPS2,15825.2,27264.55172413793,-0.7848027026271295,0.08698034859676591,0.2376691759263758,0.6240271396564676,Not Significant
SNORA10,13.1,10.689655172413794,0.29335149650342235,0.5643482292230462,0.6925199179359827,0.15956773110786077,Not Significant
SNORA64,16.4,11.137931034482758,0.5582145501643686,0.23713440449797463,0.4105820551777268,0.3866000357437917,Not Significant
SNHG9,66.1,71.17241379310344,-0.10666789367535275,0.8137442296348608,0.8796108804729494,0.055709407210136494,Not Significant
SNORA78,2.5,3.586206896551724,-0.5205306281261578,0.49504185499787123,0.6373508794797154,0.19562141057195537,Not Significant
TBL3,633.2,717.1034482758621,-0.17951999950393482,0.706362165815166,0.8047077211676645,0.09436183159907577,Not Significant
NOXO1,46.4,36.275862068965516,0.35511490607547946,0.6268755943960719,0.7416331542657214,0.1298108635550283,Not Significant
GFER,154.8,395.44827586206895,-1.3530835328559034,0.030074616045772398,0.15984472394764038,0.7963016940700629,Not Significant
SYNGR3,8.1,133.48275862068965,-4.042587689167477,0.06183760201311343,0.204721650832243,0.6888362250475853,Not Significant
ZNF598,703.3,715.448275862069,-0.024707252155320818,0.9507249026300263,0.9708133170344144,0.012864274908197297,Not Significant
NPW,3.5,13.172413793103448,-1.9120929108505724,0.11395269658997718,0.27095869332158573,0.5670969107116445,Not Significant
SLC9A3R2,329.7,570.1034482758621,-0.7900698406430648,0.49411864685104057,0.6365345203227775,0.1961780388615932,Not Significant
NTHL1,115.3,385.44827586206895,-1.7411447617708122,0.02817961156589103,0.15786444579422612,0.8017156707140288,Not Significant
TSC2,528.5,797.2758620689655,-0.593175519832874,0.1772339300271087,0.346135102730677,0.4607543552011422,Not Significant
PKD1,384.6,825.3103448275862,-1.1015779612282122,0.05787896571774749,0.19905662590408538,0.7010233616835566,Not Significant
RAB26,10.7,141.75862068965517,-3.7277537699225807,0.09094737838201632,0.24243909520935983,0.6153973454602273,Not Significant
SNORD60,6.2,14.482758620689655,-1.2239963070390376,0.06285397980444221,0.20640159445264414,0.6852869521063071,Not Significant
TRAF7,970.9,1221.2068965517242,-0.3309130272157446,0.4692105137462196,0.616295639169477,0.2102109052716499,Not Significant
CASKIN1,5.6,27.79310344827586,-2.3112282062301537,0.0061989349615941035,0.11005966208885569,0.9583718249172903,Not Significant
MLST8,330.6,560.3103448275862,-0.76113940419289,0.1507150656674077,0.3158816223345943,0.5004756401627328,Not Significant
BRICD5,16.5,72.62068965517241,-2.1379146065396912,0.035017552386353186,0.16617343115781047,0.7794384127056022,Not Significant
PGP,337.5,940.551724137931,-1.4786197824732386,0.017604348473272836,0.1425851675788268,0.8459256496153095,Not Significant
E4F1,265.3,384.13793103448273,-0.5339997517584884,0.26025073627511164,0.43450548966028846,0.36200473218629314,Not Significant
DNASE1L2,10.1,21.20689655172414,-1.070178217234598,0.13562488053049832,0.29860363145549607,0.5249049149248142,Not Significant
ECI1,202.7,566.2068965517242,-1.4819832329580587,0.03996556539965696,0.17397522160120193,0.7595126016493412,Not Significant
RNPS1,1410.3,1705.448275862069,-0.27414891409225056,0.4960786708317936,0.6384723898604285,0.19485787865197549,Not Significant
ABCA3,49.2,666.0,-3.7587919566193846,0.003365691630234316,0.08973994252656146,1.0470142129442996,Not Significant
ABCA17P,1.4,3.793103448275862,-1.4379518912268459,0.10046647939138162,0.2542389883778339,0.5947578481999375,Not Significant
CCNF,116.5,389.7241379310345,-1.7421233340689137,0.05393556774372834,0.19357266755905855,0.713155965035285,Not Significant
TBC1D24,100.0,189.31034482758622,-0.9207532489902642,0.1006695222016194,0.25455520232503703,0.5942180228931152,Not Significant
ATP6V0C,2027.5,1542.1379310344828,0.3947701066992746,0.34853927144423924,0.5178192145210808,0.28582183840162384,Not Significant
AMDHD2,41.2,211.89655172413794,-2.3626438678365957,0.009104623300940437,0.12373134893367996,0.9075202523188255,Not Significant
CEMP1,9.5,27.06896551724138,-1.510640335207832,0.3109028616532655,0.4846574955430381,0.31456506622842295,Not Significant
PDPK1,411.4,577.2068965517242,-0.4885467435988556,0.26347845867012337,0.4378164378038513,0.35870793688985125,Not Significant
LOC652276,37.4,34.03448275862069,0.13604108567144876,0.7224893607954231,0.815698427781558,0.08847037477320001,Not Significant
FLJ42627,29.8,55.89655172413793,-0.9074469548151701,0.1322083396009556,0.29447358311754973,0.5309536591820185,Not Significant
ERVK13-1,47.6,145.55172413793105,-1.6124984504095357,0.0092592780096094,0.124298548263145,0.9055339436430465,Not Significant
KCTD5,738.4,501.55172413793105,0.5580040618983152,0.13779165075376004,0.3014068671576142,0.520846857082159,Not Significant
PRSS27,40.0,27.517241379310345,0.5396641537925886,0.31063838493018403,0.4844902489787538,0.31471495928883103,Not Significant
SRRM2-AS1,2.8,14.827586206896552,-2.4047850272916467,0.011152875777718722,0.12939045186343215,0.8880977704680864,Not Significant
SRRM2,4143.4,6329.689655172414,-0.611319662533061,0.15657569650306738,0.32216802143394224,0.49191757007454756,Not Significant
PRSS33,1.0,12.655172413793103,-3.6616552577156405,0.3567678987343461,0.5249832987104943,0.2798545125811784,Not Significant
PRSS21,13.1,5.310344827586207,1.3026893610827586,0.0165994645965205,0.14125145630619154,0.8500070658980278,Not Significant
ZG16B,11.9,13.724137931034482,-0.2057539569954954,0.8189408588267337,0.882566264012503,0.05425267742500461,Not Significant
PRSS22,402.7,247.82758620689654,0.7003686864646435,0.3773119898072381,0.5421683053537852,0.2658658744580194,Not Significant
FLYWCH2,156.1,253.31034482758622,-0.6984354585135392,0.17491959984032862,0.34370597387980417,0.46381291941794545,Not Significant
FLYWCH1,527.2,543.8620689655172,-0.0448904398595548,0.9069947023378804,0.9422106746025665,0.025851979810446856,Not Significant
KREMEN2,27.8,31.93103448275862,-0.19987441029651906,0.5695623605734815,0.697040741454425,0.15674183700710143,Not Significant
PAQR4,108.5,520.1379310344828,-2.2611992075696126,0.051240075243370764,0.19025254819525594,0.7206695176862872,Not Significant
PKMYT1,71.5,460.62068965517244,-2.687564066976737,0.044543449278688016,0.18031497158756526,0.7439682122242256,Not Significant
CLDN9,3.1,32.3448275862069,-3.3831949018882916,0.31853469802321854,0.49079566399078395,0.3090992827689826,Not Significant
CLDN6,5.4,8.96551724137931,-0.7314274106247759,0.6460277540731142,0.7566449094103027,0.12110788544578946,Not Significant
TNFRSF12A,1648.8,3114.896551724138,-0.9177678409664333,0.21244833265323973,0.3846834983573114,0.41489644308250306,Not Significant
HCFC1R1,95.0,847.1034482758621,-3.1565387436828867,0.008062807893869183,0.12011025461956433,0.9204199123758472,Not Significant
THOC6,114.4,439.55172413793105,-1.941945892015843,0.015929301780050364,0.13984919283808261,0.854340035885077,Not Significant
LOC100128770,15.8,6.0,1.3968901525685844,0.012447626225804717,0.1328333778971026,0.8766927832876881,Not Significant
MMP25,19.9,19.103448275862068,0.05893535473467018,0.9350259493512836,0.9613317328738115,0.017126721700687218,Not Significant
IL32,310.1,377.2068965517241,-0.28262252739549526,0.6398850884434619,0.7524240117505107,0.12353735346675282,Not Significant
ZNF205-AS1,2.4,7.413793103448276,-1.6271774486280943,0.03101369989994301,0.16127864947704693,0.7924231219354736,Not Significant
ZNF205,122.9,197.06896551724137,-0.6812156824889691,0.1900335695819431,0.360323127328954,0.44330786180471493,Not Significant
ZNF213,105.0,146.68965517241378,-0.4823778051669773,0.26029165404865245,0.43450548966028846,0.36200473218629314,Not Significant
OR1F1,4.0,5.206896551724138,-0.38042374419750674,0.3904825726294885,0.5531118657983566,0.25718702459813975,Not Significant
ZNF200,120.7,117.89655172413794,0.033904153561836826,0.9249130919869983,0.9547749789410966,0.020098970740059972,Not Significant
MEFV,3.4,1.6206896551724137,1.0689268898129118,0.02317635302098321,0.150611844403731,0.822140873042947,Not Significant
ZNF263,235.1,495.6896551724138,-1.0761626117132312,0.019141373912584955,0.14532759551684474,0.8376519119045014,Not Significant
TIGD7,30.2,55.206896551724135,-0.8702999529509683,0.13313957094650677,0.29566180137847065,0.5292047813993274,Not Significant
ZNF75A,154.8,175.0344827586207,-0.17723369745648584,0.6181646440584077,0.7347320167811291,0.1338710348685519,Not Significant
ZSCAN32,135.7,207.9655172413793,-0.6159236142009634,0.15674455894258,0.32237451729232314,0.49163929514462223,Not Significant
ZNF174,70.8,147.68965517241378,-1.060747511567835,0.03165964338741301,0.16252396169365366,0.7890825998287506,Not Significant
ZNF597,69.5,31.24137931034483,1.1535548278048444,0.007477315062778922,0.11658379672638118,0.9333618053344076,Not Significant
NAA60,322.6,695.9310344827586,-1.1091979061731179,0.026385156766927757,0.15437548869329706,0.8114216545851411,Not Significant
CLUAP1,101.5,217.17241379310346,-1.0973611298226615,0.018369250842242352,0.14367496750767886,0.8426188924106377,Not Significant
